cutomer_id,item_purchased,category,purchase_amount,size,color,review_rating,shipping_type,payment_method
3497,Shoes,Footwear,38,M,Pink,4,Free Shipping,PayPal
3498,Handbag,Accessories,48,M,Red,4.3,Store Pickup,Venmo
3499,Sandals,Footwear,35,M,Lavender,3.8,Standard,Bank Transfer
3500,Socks,Clothing,29,L,Indigo,3,Next Day Air,PayPal
3501,Shirt,Clothing,48,S,Silver,4.6,Next Day Air,Debit Card
3502,Shoes,Footwear,87,M,Silver,4.8,Standard,Bank Transfer
3503,Backpack,Accessories,62,M,Green,4.7,Next Day Air,Bank Transfer
3504,Shirt,Clothing,96,M,Pink,3.9,Free Shipping,Cash
3505,Handbag,Accessories,41,S,Violet,4,Next Day Air,Venmo
3506,Jewelry,Accessories,42,L,Red,3.7,2-Day Shipping,Bank Transfer
3507,Shirt,Clothing,57,L,Olive,3.7,2-Day Shipping,Cash
3508,Handbag,Accessories,65,S,Purple,4.2,Store Pickup,Credit Card
3509,Pants,Clothing,54,M,Gray,4.7,Standard,Bank Transfer
3510,T-shirt,Clothing,22,L,Brown,4.3,Next Day Air,Venmo
3511,Sneakers,Footwear,96,S,Orange,4.9,2-Day Shipping,Venmo
3512,Jewelry,Accessories,81,M,Blue,3.9,2-Day Shipping,Credit Card
3513,Shirt,Clothing,46,M,White,3.4,Free Shipping,Debit Card
3514,Blouse,Clothing,74,XL,Charcoal,4.2,Store Pickup,Credit Card
3515,Sneakers,Footwear,50,XL,Gray,4.7,Express,Cash
3516,Dress,Clothing,80,XL,Charcoal,4,Next Day Air,Debit Card
3517,Boots,Footwear,56,S,White,4,Free Shipping,PayPal
3518,Skirt,Clothing,69,M,Orange,3.1,Next Day Air,Debit Card
3519,Shirt,Clothing,97,M,Black,4.2,Standard,PayPal
3520,Shorts,Clothing,66,M,White,3.7,Next Day Air,Bank Transfer
3521,Hat,Accessories,70,S,Brown,3.1,Express,Bank Transfer
3522,Shoes,Footwear,50,M,Pink,3.7,Store Pickup,Venmo
3523,Pants,Clothing,85,M,Yellow,3.2,Store Pickup,Cash
3524,Backpack,Accessories,59,M,Cyan,2.8,Standard,Cash
3525,Pants,Clothing,74,L,Silver,2.9,Free Shipping,Credit Card
3526,Sunglasses,Accessories,38,L,Olive,3.5,Standard,Bank Transfer
3527,Sweater,Clothing,99,M,Olive,3.8,Express,PayPal
3528,Blouse,Clothing,97,S,Charcoal,4.7,Free Shipping,Cash
3529,Scarf,Accessories,67,L,Gray,4.5,Free Shipping,PayPal
3530,T-shirt,Clothing,20,S,Maroon,3.9,Next Day Air,Bank Transfer
3531,Sunglasses,Accessories,45,L,Black,3.4,Express,PayPal
3532,Shoes,Footwear,52,XL,Violet,4.6,2-Day Shipping,Cash
3533,Pants,Clothing,68,L,Indigo,4.6,Standard,Credit Card
3534,Sneakers,Footwear,98,L,Yellow,4.7,Standard,Venmo
3535,Shoes,Footwear,83,M,Gray,3.2,Express,Cash
3536,Shorts,Clothing,51,M,Red,5,Express,Debit Card
3537,Handbag,Accessories,21,L,Peach,4.5,Express,Venmo
3538,Handbag,Accessories,92,M,Gray,3.5,Standard,Credit Card
3539,Shoes,Footwear,63,S,White,4.5,Store Pickup,Venmo
3540,Jewelry,Accessories,56,S,Green,3.2,Express,Credit Card
3541,Shorts,Clothing,95,M,Magenta,4.6,Free Shipping,Bank Transfer
3542,Blouse,Clothing,66,M,Olive,4,Next Day Air,PayPal
3543,Coat,Outerwear,28,S,Olive,4.2,Express,Venmo
3544,Hat,Accessories,83,M,Blue,4.1,Standard,PayPal
3545,Socks,Clothing,55,XL,Charcoal,3.6,2-Day Shipping,Cash
3546,Sandals,Footwear,28,M,Yellow,3.7,2-Day Shipping,Debit Card
3547,Scarf,Accessories,79,M,Violet,3.6,Free Shipping,Bank Transfer
3548,Scarf,Accessories,31,L,Magenta,3.8,Standard,Credit Card
3549,Blouse,Clothing,37,M,Red,3,Standard,Debit Card
3550,T-shirt,Clothing,34,M,Cyan,3.4,2-Day Shipping,Bank Transfer
3551,Shoes,Footwear,74,S,Orange,4.8,Standard,Cash
3552,Gloves,Accessories,31,L,Black,2.6,Store Pickup,Venmo
3553,Sunglasses,Accessories,66,M,Blue,2.9,Next Day Air,PayPal
3554,Shoes,Footwear,99,M,Charcoal,4.9,Free Shipping,Bank Transfer
3555,Dress,Clothing,55,M,Indigo,5,Free Shipping,Credit Card
3556,Blouse,Clothing,23,L,Silver,4.6,Next Day Air,Cash
3557,Sweater,Clothing,88,M,Brown,4.2,Express,Cash
3558,Jacket,Outerwear,26,M,Peach,4.9,Next Day Air,PayPal
3559,Backpack,Accessories,94,L,Magenta,4.8,Standard,Venmo
3560,Shorts,Clothing,25,M,Beige,3,Next Day Air,Venmo
3561,Socks,Clothing,96,XL,Violet,3.5,Express,Credit Card
3562,Sneakers,Footwear,29,L,Black,3.4,Standard,Credit Card
3563,Sneakers,Footwear,36,M,Cyan,3.4,Free Shipping,Bank Transfer
3564,Blouse,Clothing,90,M,Green,4.9,Standard,Credit Card
3565,Gloves,Accessories,38,S,Brown,4.4,Free Shipping,Venmo
3566,Handbag,Accessories,52,S,Gray,4.2,Store Pickup,PayPal
3567,Jeans,Clothing,88,S,Orange,3.1,Next Day Air,Venmo
3568,Scarf,Accessories,56,S,Silver,4,Next Day Air,Credit Card
3569,Sandals,Footwear,71,M,Purple,4.8,Next Day Air,PayPal
3570,Sandals,Footwear,94,M,Olive,3.3,Express,Bank Transfer
3571,Dress,Clothing,97,XL,Teal,4.7,Standard,Debit Card
3572,Skirt,Clothing,27,M,White,3.2,Standard,Bank Transfer
3573,Shorts,Clothing,28,M,Black,5,Standard,Credit Card
3574,Jeans,Clothing,67,L,Maroon,4.9,Free Shipping,PayPal
3575,Socks,Clothing,70,M,Cyan,4.9,Express,Bank Transfer
3576,Coat,Outerwear,95,M,Violet,3.7,Express,Venmo
3577,Boots,Footwear,24,L,Yellow,3,Express,Venmo
3578,Belt,Accessories,35,S,Yellow,2.6,Standard,Bank Transfer
3579,Shoes,Footwear,22,L,Olive,2.6,Standard,Bank Transfer
3580,Scarf,Accessories,66,L,Olive,4.8,Standard,Credit Card
3581,Blouse,Clothing,83,M,Magenta,3.2,2-Day Shipping,Cash
3582,Dress,Clothing,95,M,Orange,4.9,Next Day Air,Credit Card
3583,Shorts,Clothing,41,S,Beige,3.4,2-Day Shipping,PayPal
3584,Blouse,Clothing,77,L,Brown,2.7,Store Pickup,Credit Card
3585,Sneakers,Footwear,52,L,Indigo,4.8,Express,Debit Card
3586,Gloves,Accessories,41,XL,Gray,4.1,Standard,Venmo
3587,Hoodie,Clothing,28,M,Yellow,4.6,Store Pickup,PayPal
3588,Sweater,Clothing,90,S,Violet,4.4,Standard,Debit Card
3589,Sunglasses,Accessories,55,M,Magenta,3.5,2-Day Shipping,Cash
3590,Belt,Accessories,73,M,Blue,4.8,Next Day Air,Cash
3591,Dress,Clothing,87,M,Gray,2.9,2-Day Shipping,Venmo
3592,Jacket,Outerwear,89,M,Gold,3.2,2-Day Shipping,Bank Transfer
3593,Boots,Footwear,82,L,Lavender,4.4,2-Day Shipping,Venmo
3594,Sandals,Footwear,80,M,Black,4.6,Next Day Air,PayPal
3595,Scarf,Accessories,87,L,Charcoal,2.6,2-Day Shipping,Venmo
3596,Blouse,Clothing,41,M,Violet,3.1,Store Pickup,PayPal
3597,Hoodie,Clothing,83,M,Charcoal,4.3,Standard,Cash
3598,Sunglasses,Accessories,71,M,Maroon,3.1,Standard,Bank Transfer
3599,Hoodie,Clothing,76,XL,Purple,4.6,Store Pickup,Bank Transfer
3600,Scarf,Accessories,34,S,Peach,4.6,Express,Cash
3601,Dress,Clothing,81,XL,Olive,2.7,Free Shipping,Cash
3602,T-shirt,Clothing,47,M,Indigo,3,Next Day Air,PayPal
3603,Skirt,Clothing,36,S,Magenta,3.3,Store Pickup,Debit Card
3604,Jeans,Clothing,51,M,Gold,2.7,Free Shipping,Cash
3605,Hoodie,Clothing,86,M,Orange,3.3,Standard,Debit Card
3606,Jeans,Clothing,41,M,Gold,4.3,Store Pickup,Bank Transfer
3607,Sandals,Footwear,90,XL,Purple,4.8,Express,Venmo
3608,Hat,Accessories,93,L,Charcoal,3.3,Standard,Venmo
3609,Gloves,Accessories,56,M,Cyan,4.3,Next Day Air,Cash
3610,Socks,Clothing,39,M,Cyan,3,2-Day Shipping,Debit Card
3611,Jacket,Outerwear,86,XL,Green,4.8,2-Day Shipping,Bank Transfer
3612,T-shirt,Clothing,82,M,Silver,2.9,Standard,Credit Card
3613,Sandals,Footwear,29,M,Teal,3.6,Standard,Cash
3614,Hat,Accessories,27,M,Magenta,3.5,Store Pickup,Venmo
3615,Gloves,Accessories,25,L,Maroon,4.7,2-Day Shipping,Bank Transfer
3616,Dress,Clothing,31,M,Gold,4.4,Free Shipping,Credit Card
3617,Hoodie,Clothing,23,L,Purple,3.3,Store Pickup,Debit Card
3618,Belt,Accessories,47,M,Lavender,4.3,Express,Debit Card
3619,Gloves,Accessories,67,M,Maroon,4,2-Day Shipping,PayPal
3620,Scarf,Accessories,75,S,Magenta,4.9,2-Day Shipping,Venmo
3621,Sandals,Footwear,82,M,Turquoise,2.9,Express,Credit Card
3622,Sneakers,Footwear,32,XL,Silver,4,2-Day Shipping,Cash
3623,Dress,Clothing,41,M,Purple,4.3,Store Pickup,Credit Card
3624,Jewelry,Accessories,89,M,Violet,2.7,2-Day Shipping,PayPal
3625,Hat,Accessories,82,XL,Peach,5,Store Pickup,Bank Transfer
3626,Scarf,Accessories,99,L,Green,4.4,Express,PayPal
3627,Blouse,Clothing,98,L,Teal,3.5,Express,Venmo
3628,Belt,Accessories,54,M,Silver,3.3,Next Day Air,Cash
3629,Blouse,Clothing,88,L,Purple,3.8,Free Shipping,Credit Card
3630,T-shirt,Clothing,43,L,Lavender,4.5,Standard,Debit Card
3631,Hat,Accessories,73,M,Lavender,4.8,Store Pickup,Cash
3632,Hat,Accessories,50,M,Peach,2.9,Store Pickup,Credit Card
3633,Sneakers,Footwear,73,L,Green,3.2,Express,Debit Card
3634,Gloves,Accessories,51,M,Orange,2.8,Free Shipping,Bank Transfer
3635,Socks,Clothing,22,M,Pink,3.3,Standard,PayPal
3636,Sandals,Footwear,32,L,Cyan,3.3,Free Shipping,Credit Card
3637,Sandals,Footwear,38,L,Lavender,4.2,2-Day Shipping,Cash
3638,Boots,Footwear,66,L,Yellow,3.6,Express,Credit Card
3639,Backpack,Accessories,20,M,Olive,4.6,Express,PayPal
3640,Coat,Outerwear,44,M,Brown,3.6,2-Day Shipping,Venmo
3641,Sunglasses,Accessories,31,L,Pink,4,Next Day Air,PayPal
3642,Jacket,Outerwear,45,M,Cyan,2.7,Free Shipping,Bank Transfer
3643,Dress,Clothing,71,L,Maroon,4.4,Store Pickup,PayPal
3644,Scarf,Accessories,96,XL,Magenta,3.2,Standard,Debit Card
3645,Blouse,Clothing,32,M,Violet,2.6,Next Day Air,Venmo
3646,Backpack,Accessories,90,L,Silver,3.4,Free Shipping,Credit Card
3647,Jewelry,Accessories,68,M,Maroon,5,2-Day Shipping,Debit Card
3648,Shorts,Clothing,45,M,Gray,2.9,Store Pickup,Bank Transfer
3649,Skirt,Clothing,67,M,White,5,Free Shipping,Cash
3650,Skirt,Clothing,57,M,Brown,4.4,Standard,Credit Card
3651,Jeans,Clothing,60,M,Silver,3.5,2-Day Shipping,PayPal
3652,Handbag,Accessories,32,M,Yellow,3.8,Express,Venmo
3653,Handbag,Accessories,29,S,Magenta,3.8,Store Pickup,Debit Card
3654,Coat,Outerwear,20,M,Blue,3.9,Next Day Air,Credit Card
3655,Jewelry,Accessories,98,M,Green,3.3,Next Day Air,Credit Card
3656,Sweater,Clothing,27,M,Yellow,2.9,Next Day Air,Credit Card
3657,Jacket,Outerwear,67,XL,Cyan,3.7,2-Day Shipping,Credit Card
3658,Shoes,Footwear,82,L,Gold,3.7,Express,Debit Card
3659,T-shirt,Clothing,72,M,Magenta,4.6,Standard,PayPal
3660,Sandals,Footwear,77,S,Gray,4.9,Store Pickup,Bank Transfer
3661,Shoes,Footwear,74,L,Indigo,3.1,2-Day Shipping,Bank Transfer
3662,Sandals,Footwear,39,S,White,3.5,Next Day Air,Credit Card
3663,Shorts,Clothing,80,M,Indigo,4.9,Next Day Air,Debit Card
3664,Backpack,Accessories,59,M,Green,4.4,Express,Credit Card
3665,Jacket,Outerwear,68,M,Turquoise,4.4,Store Pickup,Debit Card
3666,Socks,Clothing,77,M,Peach,3.4,Next Day Air,Credit Card
3667,Jewelry,Accessories,50,M,Olive,3,2-Day Shipping,Cash
3668,Pants,Clothing,45,L,Cyan,2.6,Next Day Air,Venmo
3669,Blouse,Clothing,71,XL,Magenta,3.2,Store Pickup,Venmo
3670,Socks,Clothing,52,S,Silver,4.6,Store Pickup,PayPal
3671,Shoes,Footwear,50,S,White,3.8,Free Shipping,PayPal
3672,Handbag,Accessories,66,L,Pink,4.8,2-Day Shipping,Venmo
3673,Sandals,Footwear,81,S,Pink,4.5,Free Shipping,PayPal
3674,Socks,Clothing,28,M,Pink,4.2,2-Day Shipping,Bank Transfer
3675,Handbag,Accessories,65,M,Blue,2.7,2-Day Shipping,Venmo
3676,Hat,Accessories,80,M,White,4.5,Express,Bank Transfer
3677,Jewelry,Accessories,94,S,Teal,4.9,Free Shipping,PayPal
3678,Backpack,Accessories,30,M,Gray,2.8,Standard,Cash
3679,Shirt,Clothing,45,S,Beige,3.5,Standard,Bank Transfer
3680,Coat,Outerwear,91,M,Violet,2.5,Store Pickup,Cash
3681,Sunglasses,Accessories,36,S,Blue,2.9,Standard,Debit Card
3682,Gloves,Accessories,73,XL,Magenta,4.2,Next Day Air,Debit Card
3683,Shirt,Clothing,60,M,Maroon,4.6,Store Pickup,Venmo
3684,Socks,Clothing,77,M,Purple,3,Free Shipping,Venmo
3685,Skirt,Clothing,86,L,Charcoal,4.4,Free Shipping,Credit Card
3686,Shorts,Clothing,42,L,Red,2.6,Standard,Cash
3687,Sandals,Footwear,70,M,Charcoal,4.8,Free Shipping,Cash
3688,Shirt,Clothing,44,L,Lavender,2.9,Next Day Air,Bank Transfer
3689,Sunglasses,Accessories,91,L,White,3,Next Day Air,Cash
3690,Jewelry,Accessories,30,L,Red,4.5,Standard,Bank Transfer
3691,Blouse,Clothing,23,S,Violet,3.7,Store Pickup,Bank Transfer
3692,Sandals,Footwear,21,XL,Orange,4.8,Next Day Air,PayPal
3693,Coat,Outerwear,34,L,Turquoise,4.8,Free Shipping,Cash
3694,Blouse,Clothing,46,M,Violet,4.7,2-Day Shipping,Venmo
3695,Sweater,Clothing,41,M,Blue,2.6,Express,PayPal
3696,Skirt,Clothing,33,M,White,4.6,Standard,Bank Transfer
3697,Blouse,Clothing,48,L,Turquoise,3.4,Next Day Air,Bank Transfer
3698,Hoodie,Clothing,66,L,Pink,3,Standard,Cash
3699,Skirt,Clothing,54,XL,Maroon,4,2-Day Shipping,Venmo
3700,Backpack,Accessories,55,M,Olive,2.6,Store Pickup,Bank Transfer
3701,Handbag,Accessories,84,XL,Charcoal,3.4,Store Pickup,Bank Transfer
3702,Sandals,Footwear,66,M,Charcoal,4.5,Store Pickup,Cash
3703,Shoes,Footwear,65,M,Indigo,2.7,Store Pickup,Venmo
3704,Sandals,Footwear,83,S,Teal,2.9,Standard,PayPal
3705,Sunglasses,Accessories,61,L,Black,4,Store Pickup,Credit Card
3706,Skirt,Clothing,65,L,Teal,3.2,Free Shipping,Debit Card
3707,Sandals,Footwear,55,M,Green,4,Store Pickup,Cash
3708,Gloves,Accessories,79,M,Gold,3.4,2-Day Shipping,Venmo
3709,Hoodie,Clothing,96,M,Red,4.9,Express,PayPal
3710,Socks,Clothing,43,M,Silver,3.6,Free Shipping,PayPal
3711,Jewelry,Accessories,40,M,Yellow,3.6,2-Day Shipping,Bank Transfer
3712,Hat,Accessories,62,XL,Peach,3.2,Free Shipping,Cash
3713,Blouse,Clothing,72,M,Turquoise,3.7,2-Day Shipping,PayPal
3714,Shoes,Footwear,87,M,Peach,2.6,Express,Debit Card
3715,Hat,Accessories,31,S,Peach,3.9,Express,Credit Card
3716,Sunglasses,Accessories,34,S,Orange,3.4,Free Shipping,Bank Transfer
3717,Shirt,Clothing,53,M,Charcoal,3.4,Next Day Air,Debit Card
3718,T-shirt,Clothing,85,XL,White,4.2,Express,Bank Transfer
3719,Pants,Clothing,50,L,Turquoise,2.9,Standard,Bank Transfer
3720,Pants,Clothing,91,M,Red,4.1,Free Shipping,Bank Transfer
3721,Hat,Accessories,56,M,Peach,3.6,Free Shipping,Credit Card
3722,Coat,Outerwear,60,L,Pink,4,Next Day Air,Cash
3723,Jacket,Outerwear,34,XL,Yellow,4,Standard,Credit Card
3724,Sandals,Footwear,30,M,Beige,3.6,Free Shipping,Debit Card
3725,Gloves,Accessories,71,L,Green,3.1,Express,Bank Transfer
3726,Dress,Clothing,100,S,Turquoise,4.4,Next Day Air,PayPal
3727,Belt,Accessories,85,XL,Orange,4.3,Next Day Air,Debit Card
3728,Socks,Clothing,83,M,Gold,3.5,Next Day Air,Debit Card
3729,Jacket,Outerwear,31,L,Red,3,Standard,Debit Card
3730,Boots,Footwear,82,M,Teal,4.7,2-Day Shipping,Cash
3731,Shirt,Clothing,79,M,Teal,2.5,2-Day Shipping,Credit Card
3732,Hat,Accessories,62,M,Lavender,3.1,2-Day Shipping,PayPal
3733,Shoes,Footwear,92,L,Pink,3.3,Free Shipping,PayPal
3734,Socks,Clothing,58,M,Maroon,4.7,Next Day Air,Debit Card
3735,Hoodie,Clothing,88,M,Beige,3.4,Next Day Air,Debit Card
3736,Sandals,Footwear,44,L,Orange,3.1,2-Day Shipping,PayPal
3737,Jeans,Clothing,56,M,Red,4.6,Store Pickup,PayPal
3738,Jewelry,Accessories,23,S,Maroon,4.9,Free Shipping,PayPal
3739,Shorts,Clothing,45,M,Brown,2.7,Free Shipping,Cash
3740,Sunglasses,Accessories,31,M,Olive,4.2,Free Shipping,Credit Card
3741,Pants,Clothing,96,M,Silver,2.6,Store Pickup,Debit Card
3742,Shirt,Clothing,96,M,Purple,3.2,2-Day Shipping,Debit Card
3743,Shirt,Clothing,80,M,Gray,4.4,Standard,Credit Card
3744,Pants,Clothing,28,L,Cyan,3.6,Free Shipping,Debit Card
3745,Hoodie,Clothing,51,M,Gray,2.7,Next Day Air,Bank Transfer
3746,Socks,Clothing,41,L,Gold,4.3,Express,Debit Card
3747,Coat,Outerwear,99,XL,Cyan,2.6,Next Day Air,PayPal
3748,Sweater,Clothing,53,L,Olive,4.3,Store Pickup,Bank Transfer
3749,Backpack,Accessories,25,M,Violet,3.9,2-Day Shipping,Venmo
3750,Blouse,Clothing,95,L,Yellow,2.9,2-Day Shipping,Venmo
3751,Hoodie,Clothing,88,M,Gold,3.1,Free Shipping,PayPal
3752,Jewelry,Accessories,97,S,Silver,4.2,Free Shipping,Credit Card
3753,Coat,Outerwear,81,L,Pink,4.1,2-Day Shipping,Venmo
3754,Sunglasses,Accessories,26,S,Turquoise,4.2,Next Day Air,Bank Transfer
3755,Shoes,Footwear,41,M,Turquoise,4.4,Express,Cash
3756,Skirt,Clothing,93,M,Peach,3.4,Free Shipping,Credit Card
3757,Skirt,Clothing,69,L,Teal,4.8,Express,Debit Card
3758,Skirt,Clothing,44,L,Red,4.5,2-Day Shipping,Cash
3759,Sandals,Footwear,54,S,Black,2.7,Store Pickup,Bank Transfer
3760,Sneakers,Footwear,61,M,Pink,3.5,Store Pickup,Venmo
3761,Socks,Clothing,80,M,Peach,3.1,Next Day Air,PayPal
3762,Backpack,Accessories,30,M,Green,2.8,Next Day Air,Venmo
3763,Shorts,Clothing,94,L,Green,2.9,Store Pickup,PayPal
3764,Shirt,Clothing,24,XL,Red,4.5,Standard,Cash
3765,Socks,Clothing,21,M,Maroon,3.5,Next Day Air,Venmo
3766,Jewelry,Accessories,52,M,Green,4.3,Standard,Bank Transfer
3767,Handbag,Accessories,59,M,Black,4.9,Next Day Air,Debit Card
3768,Shorts,Clothing,51,XL,Black,3.1,Free Shipping,Bank Transfer
3769,Sweater,Clothing,35,M,Yellow,4,Free Shipping,Bank Transfer
3770,Gloves,Accessories,87,L,Green,3.6,Standard,Venmo
3771,Pants,Clothing,42,L,Black,4,Store Pickup,Bank Transfer
3772,T-shirt,Clothing,86,M,Red,2.6,Express,Venmo
3773,Pants,Clothing,26,L,Yellow,3.1,Next Day Air,Cash
3774,Sweater,Clothing,60,M,Violet,3.5,Store Pickup,Cash
3775,Gloves,Accessories,83,S,Cyan,3.9,Standard,PayPal
3776,Belt,Accessories,63,S,Pink,2.7,2-Day Shipping,Cash
3777,Sneakers,Footwear,25,L,Olive,4.1,Standard,Credit Card
3778,Shorts,Clothing,65,M,Maroon,4.3,Express,Cash
3779,Sneakers,Footwear,60,M,Cyan,2.9,Free Shipping,Debit Card
3780,Jeans,Clothing,75,XL,Lavender,4,Express,PayPal
3781,Sneakers,Footwear,57,L,Yellow,4.1,Free Shipping,Venmo
3782,Boots,Footwear,99,M,Pink,3.7,Standard,PayPal
3783,Jacket,Outerwear,45,L,Orange,2.8,Free Shipping,PayPal
3784,Gloves,Accessories,66,XL,Orange,3.2,Free Shipping,Debit Card
3785,Socks,Clothing,53,M,Violet,4.5,Next Day Air,Venmo
3786,Jeans,Clothing,94,L,Lavender,3.8,Standard,Cash
3787,Boots,Footwear,47,L,Yellow,3.6,2-Day Shipping,Venmo
3788,Blouse,Clothing,80,M,Pink,3.6,2-Day Shipping,PayPal
3789,Hat,Accessories,65,XL,Teal,3.2,Next Day Air,Debit Card
3790,Shirt,Clothing,75,M,Magenta,3.8,Express,Bank Transfer
3791,Handbag,Accessories,45,XL,Beige,4.4,Standard,Credit Card
3792,Sunglasses,Accessories,51,M,Gray,3.7,Store Pickup,Venmo
3793,Scarf,Accessories,58,S,Turquoise,2.6,Express,PayPal
3794,Sunglasses,Accessories,20,M,Pink,4,Standard,Bank Transfer
3795,Scarf,Accessories,82,M,Violet,3.6,2-Day Shipping,Venmo
3796,Gloves,Accessories,92,M,Charcoal,2.5,Express,Cash
3797,Shorts,Clothing,81,M,Lavender,3.2,Free Shipping,Bank Transfer
3798,Sunglasses,Accessories,44,M,Gray,2.5,Next Day Air,Cash
3799,Jewelry,Accessories,72,S,Brown,3.2,Next Day Air,Credit Card
3800,Jacket,Outerwear,26,L,Violet,2.6,Store Pickup,Credit Card
3801,Sweater,Clothing,26,M,Turquoise,4.8,Next Day Air,Venmo
3802,Blouse,Clothing,84,M,Peach,5,Store Pickup,PayPal
3803,Scarf,Accessories,72,S,Turquoise,3.2,2-Day Shipping,Bank Transfer
3804,Handbag,Accessories,55,M,Violet,3.6,Standard,Debit Card
3805,Hat,Accessories,77,M,Olive,2.7,2-Day Shipping,Cash
3806,Scarf,Accessories,57,M,Green,3.1,Standard,Credit Card
3807,Boots,Footwear,71,M,Teal,3,Standard,PayPal
3808,Blouse,Clothing,39,L,Peach,2.9,Next Day Air,PayPal
3809,Socks,Clothing,28,M,Pink,4.7,Express,Debit Card
3810,Shoes,Footwear,33,S,Maroon,3.7,Standard,Credit Card
3811,Skirt,Clothing,79,L,Peach,3.9,Free Shipping,Venmo
3812,Belt,Accessories,30,M,Maroon,4,Standard,Cash
3813,Skirt,Clothing,75,M,Pink,2.8,Next Day Air,Bank Transfer
3814,Pants,Clothing,89,M,Orange,4.1,Express,Venmo
3815,Dress,Clothing,95,M,Orange,4.2,Free Shipping,Bank Transfer
3816,Hat,Accessories,44,M,Brown,4.3,Express,Venmo
3817,Coat,Outerwear,86,S,Silver,4.3,Store Pickup,Credit Card
3818,Scarf,Accessories,91,M,Magenta,2.6,Express,PayPal
3819,Sneakers,Footwear,41,XL,Indigo,3.8,Free Shipping,Cash
3820,Pants,Clothing,99,S,Gold,2.9,Express,Cash
3821,Belt,Accessories,65,M,Purple,5,Standard,Debit Card
3822,Sneakers,Footwear,48,M,Gold,4.6,Free Shipping,Credit Card
3823,Hat,Accessories,41,S,Gold,3.2,Free Shipping,PayPal
3824,Shirt,Clothing,42,M,Gold,3,Standard,Bank Transfer
3825,Shorts,Clothing,26,M,Olive,4,Free Shipping,Credit Card
3826,Shorts,Clothing,35,L,Green,4.1,Express,Debit Card
3827,Jacket,Outerwear,31,M,Gray,4,Express,Bank Transfer
3828,Jewelry,Accessories,73,M,Red,4.1,Standard,Cash
3829,Blouse,Clothing,82,M,Charcoal,3.4,Free Shipping,Cash
3830,Pants,Clothing,32,M,Indigo,2.9,Free Shipping,Debit Card
3831,Hat,Accessories,27,M,Indigo,3,2-Day Shipping,Bank Transfer
3832,Backpack,Accessories,86,L,Silver,4,Next Day Air,Debit Card
3833,Boots,Footwear,38,XL,Purple,4.8,2-Day Shipping,Cash
3834,Jacket,Outerwear,93,L,Gray,4.6,Free Shipping,PayPal
3835,Hoodie,Clothing,59,M,Magenta,4.1,2-Day Shipping,Cash
3836,Sandals,Footwear,58,L,Silver,2.6,Express,PayPal
3837,Skirt,Clothing,84,M,Violet,2.5,Free Shipping,PayPal
3838,Hoodie,Clothing,100,M,Green,4.8,Free Shipping,Bank Transfer
3839,Dress,Clothing,25,L,Green,4.2,Express,Venmo
3840,Sandals,Footwear,29,M,Peach,3.9,Free Shipping,Venmo
3841,Jeans,Clothing,42,M,Turquoise,3.7,Express,Venmo
3842,Jeans,Clothing,57,L,Pink,4.2,2-Day Shipping,Bank Transfer
3843,Jacket,Outerwear,84,L,Lavender,4.2,Next Day Air,Debit Card
3844,Hat,Accessories,71,L,Silver,4,Free Shipping,Venmo
3845,Shorts,Clothing,87,S,Cyan,5,Next Day Air,Venmo
3846,Sweater,Clothing,52,M,Green,4.9,Standard,Venmo
3847,Blouse,Clothing,58,L,Orange,4,Express,PayPal
3848,Sweater,Clothing,34,S,Blue,3.2,2-Day Shipping,PayPal
3849,Jewelry,Accessories,60,M,Magenta,3,Next Day Air,Cash
3850,Hoodie,Clothing,68,S,Cyan,2.6,Express,PayPal
3851,Jewelry,Accessories,74,L,Indigo,4.4,2-Day Shipping,Debit Card
3852,Scarf,Accessories,83,M,Pink,3.9,Free Shipping,Debit Card
3853,Hat,Accessories,79,M,Peach,4,2-Day Shipping,PayPal
3854,Sunglasses,Accessories,76,M,Lavender,4,Store Pickup,Debit Card
3855,T-shirt,Clothing,20,M,Black,4.2,Free Shipping,Venmo
3856,Shirt,Clothing,61,XL,Lavender,4.4,Next Day Air,Cash
3857,Sandals,Footwear,78,S,Brown,2.5,Free Shipping,Debit Card
3858,Hat,Accessories,21,S,Yellow,3.1,Store Pickup,Credit Card
3859,T-shirt,Clothing,77,M,Olive,3.5,Store Pickup,Credit Card
3860,Shorts,Clothing,88,S,Blue,3,2-Day Shipping,Bank Transfer
3861,Sunglasses,Accessories,64,M,Turquoise,4.4,Next Day Air,Cash
3862,Jacket,Outerwear,57,M,Yellow,4.9,Standard,Credit Card
3863,Shirt,Clothing,49,L,Turquoise,2.8,Next Day Air,Venmo
3864,Scarf,Accessories,35,M,Orange,3.3,Free Shipping,Cash
3865,T-shirt,Clothing,99,S,Blue,4.9,Express,Debit Card
3866,Shorts,Clothing,42,M,Olive,4.2,Store Pickup,Cash
3867,Hat,Accessories,32,M,Beige,3.3,2-Day Shipping,Credit Card
3868,Jacket,Outerwear,21,L,Lavender,2.7,Standard,Credit Card
3869,Dress,Clothing,29,XL,Magenta,3.3,2-Day Shipping,Cash
3870,Coat,Outerwear,64,L,Cyan,3.8,Free Shipping,Bank Transfer
3871,Sandals,Footwear,46,L,Lavender,3.2,Next Day Air,Cash
3872,T-shirt,Clothing,97,M,Black,4.1,2-Day Shipping,Bank Transfer
3873,Jacket,Outerwear,94,M,Green,4.3,Standard,Cash
